Cod_Loc,IdProvincia,IdDepartamento,CategorÃ­a,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,TelÃ©fono,Mail,Web,InformaciÃ³n adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,aÃ±o_act
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Edifel Libros,Tucuman 1538,2? D,1050.0,11.0,43714424,,,,-34.60176,-58.388599,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editores Del Sur,Neuquen 781,Pb 3,1405.0,11.0,1151585358,,,,-34.6158476,-58.4428861,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Almaluz,Uriburu 484 98,,1027.0,11.0,49527082,,,,-34.6035677,-58.3984869,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Asuimagen,Av. Rivadavia 3474,,1203.0,11.0,48636745,,,,-34.610854,-58.415466,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial AtlÃ¡ntida SA,Azopardo 565,,,11.0,4346100,,www.atlantidalibros.com.ar,,-34.614388,-58.367762,localizaciÃ³n precisa,CAP / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Biotecnologica,Av. Acoyte 25,Piso 4Âº Of E,1405.0,11.0,49031090,,,,-34.618008,-58.436586,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Cafe De Las Ciudades,Chorroarin 925,,1427.0,11.0,21162050,,,,-34.5867157,-58.4704345,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Croquis S.R.L.,Viamonte 947,Piso 1 Depto. A,,11.0,1528357574,,www.editorialcroquis.com,,-34.600152,-58.380382,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial De La Palabra De Dios,24 De Noviembre 1212,,1224.0,11.0,49318388,,,,-34.626195,-58.410252,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Del Arbol,Pje. Carlos Morel 4175,,1407.0,11.0,46715537,,,,-34.6504768,-58.4729105,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Dorothea,Dr. Pedro Rivera 3954,1Âº E,1430.0,11.0,45434472,,,,-34.5656471,-58.4765346,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial El Abuelo Pablo,La Pampa 2020,1? P A,1429.0,11.0,4785692,,,,-34.5628936,-58.4507754,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial El Ateneo?,Patagones 2463,,,11.0,49438200,editorial@elateneo.com,www.elateneo.com,,-34.636624,-58.396483,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Entropia,Cespedes 3800,,1427.0,11.0,45531078,,,,-34.5820905,-58.4565517,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Estudio,Humahuaca 4151,,1192.0,11.0,48622014,,,,-34.601647,-58.423163,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Ferias Y Congresos,Av. CÃ³rdoba 3580,,1188.0,11.0,48635952,,,,-34.5980179,-58.4170172,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Jus Baires,Av. Julio A. Roca 546,1Âº Of 1,1067.0,11.0,52966724,,,,-34.6098815,-58.374186,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Letranomada,Vicente Lopez 1762,2? 28,1018.0,,,letranomada@letranomada.com,www.letranomada.com,,-34.59137143,-58.39046717,localizaciÃ³n precisa,SInCA,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Logos,Condarco 1440,,1416.0,11.0,45848582,,,,-34.581577,-58.4738583,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Los Andes,Neuquen 1704 /Concordia 4833,,,11.0,1550190366,,,,-34.6159317,-58.4575219,localizaciÃ³n precisa,SInCA,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial OcÃ©ano Argentina SA,Carlos Pellegrini 855,12/13Âº,1009.0,11.0,40219200,,www.oceano.com.ar,,-34.59839,-58.381279,localizaciÃ³n precisa,CAL/CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Punto De Encuentro,Av. De Mayo 1110,,1085.0,11.0,43041637,,,,-34.609279,-58.3822301,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Quadrata,Av. Corrientes 1471,,1042.0,11.0,43712332,,,,-34.604055,-58.387495,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Reconquista,Venezuela 1318,,1095.0,11.0,47921556,,,,-34.6145315,-58.3848402,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Saban,Pasaje King 350,Dto 7,1199.0,11.0,49583270,,,,-34.6078844,-58.4271053,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Santa Maria,Av. Rivadavia 8517,,1407.0,11.0,46710110,info@editorialsantamaria.com,,,-34.639384,-58.476817,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Tirnan,Av. Rivadavia 3580,14 B,1204.0,11.0,1567373424,,,,-34.611047,-58.416869,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Universitaria Rioplatense / Las Cuarenta /,Av. Dr. Honorio PueyrredÃ³n 1080,Piso 3 dto. B,,11.0, 4958 1779,lascuarentaeditorial@gmail.com,https://www.facebook.com/lascuarenta.editorial/,,-34.6081649,-58.4453548,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,EdUtecNe,Sarmiento 440,Piso 3,,11.0,53715630,edutecne@utn.edu.ar,www.utn.edu.ar,,-34.604416,-58.372941,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Cazador,R D Escalada De San Martin 908,,1416.0,11.0,154723080,,,,-34.6192612,-58.485249,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Colectivo,Humahuaca 3754,2 A,,11.0,48615575,contacto.elcolectivo@gmail.com,www.editorialelcolectivo.org,,-34.558653,-58.486356,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Cuenco De Plata,Av. Rivadavia 1559,3Âº A,1097.0,11.0,4384997,,www.elcuencodeplata.com.ar,,-34.608988,-58.388473,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"El Derecho, Universitas",Tucum?n 1436,,,11.0,43712004,info@elderecho.com.ar,www.libroselderecho.com.ar,,-34.601691,-58.387165,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Escriba,Sunchales 721,,,11.0,45825315,editorial@edicioneselescriba.com.ar,www.edicioneselescriba.com.ar,,-34.600378,-58.455392,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Hilo De Ariadna Srl,Cabello 3791,3Âº M,1425.0,,,,,,-34.5799203,-58.4128939,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Mundo Magico De Las Letras,Av. Elcano 3316,2Âº B,1426.0,11.0,43818383,,,,-34.5745224,-58.4596544,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Suri Porfiado Ediciones,Av. CÃ³rdoba 2206,Piso:8 Dpto:58,,11.0,1540277215,elsuriporfiado@gmail.com,elsuriporfiado.blogspot.com.ar/,,-34.599769,-58.398802,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Zahir Editora,Niceto Vega 4616,,,11.0,47767957,elzahirediciones@gmail.com,,,-34.593616,-58.429353,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Elektra Comics,Defensa 247,,1065.0,11.0,1544717474,,,,-34.6107818,-58.3721158,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Elemento,Altolaguirre 2275,P.B 1,,11.0,45218262,nos4@infovia.com.ar,www.edicioneselemento.com.ar,,-34.577984,-58.490008,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Entelequia, Libreria",Uruguay 341,,1015.0,11.0,43712007,,,,-34.6047641,-58.3862291,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Envaplast S.R.L.?,Luzuriaga 1684,,,11.0,43033779,,www.envaplastsrl.com.ar,,-34.6548304,-58.3869845,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Errepar,Viamonte 1484,,1055.0,11.0,43702050 / 2040,,www.errepar.com,,-34.60065,-58.387862,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Esfera Grafica Srl,Bernardo De Irigoyen 972,7 B,,11.0,50321606,,,,-34.619278,-58.3798325,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Espacio, Editorial",Bolivar 547,3Âº 1,1066.0,11.0,43311945,,www.espacioeditorial.com.ar,,-34.61428,-58.37325,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Estacion Mandica,Jose Bonifacio 2524,,1406.0,11.0,46379001,,www.estacionmandioca.com.ar,,-34.632914,-58.462929,localizaciÃ³n precisa,CAL/CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Estari Libros,Viamonte 2052,,,11.0,43740014?,libros@estari.com.ar,www.estarilibros.com.ar,,-34.6010742,-58.3963896,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Eterna Cadencia S.R.L.,Honduras 5582,,1414.0,11.0,47744100,,www.eternacadencia.com.ar,,-34.584304,-58.436121,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Eudeba,Av. Rivadavia 1571 / 1573,,1033.0,11.0,43838025,,www.eudeba.com.ar,,-34.609015,-58.388711,localizaciÃ³n precisa,CAL/CAP/ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Euros,Av. Congreso 4744,,1431.0,11.0,45221064,,,,-34.567588,-58.486065,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ex Libris,Mexico 3038,,1223.0,11.0,49313470 int 123,,,,-34.6184644,-58.4084146,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,FabiÃ¡n J. Di PlÃ¡cido Editor /,Alsina 1270,Piso 4Âº D,,11.0,43822357,fabiandiplacido@fibertel.com.ar,fabiandiplacido.com.ar,,-34.6110547,-58.3843577,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fabrica De Fotolibros.Com,ConcepciÃ³n Arenal 4501,,1427.0,11.0,52178188,,,,-34.5939007,-58.4534922,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Filatelia Jalil,Maipu 466,L.4,1006.0,11.0,43225957,,,,-34.6028023,-58.3766987,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Final Abierto,Jufre 140,2? 9,1414.0,11.0,47736321,,,,-34.5977992,-58.4304713,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fink Nadia Paola,Llerena 2579,,1427.0,11.0,452130,,,,-34.5849594,-58.4745059,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fondo De Cultura EconÃ³mica,El Salvador 5665,,1414.0,11.0,47718977,,www.fce.com.ar,,-34.582799,-58.43605,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Frigga Editora,Austria 2272,6 A,1425.0,11.0,48075180,,,,-34.586576,-58.4022392,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fund. Medife,Lima 87,Piso 9,1073.0,11.0,41242850,,,,-34.6095047,-58.3821639,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fund.Arg.Educ.Y Accion Comunit,Av. Eva Peron 5170,,1439.0,11.0,46842868,,,,-34.659506,-58.4810137,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,FundaciÃ³n Cristiana De Evangeliz.,Maipu 466,Local 30,1006.0,11.0,43227943,,,,-34.6028023,-58.3766987,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Arte Ba,Parana 1160,3' A,1018.0,11.0,48168704,,www.arteba.com,,-34.595129,-58.388512,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Ciccus,Medrano 288,,1179.0,11.0,49816318,,,,-34.607424,-58.421458,localizaciÃ³n precisa,CAL / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Edelvives,Av. Callao 224,2Âº Piso,1022.0,11.0,43731233,,www.edelvives.com.ar,,-34.606507,-58.392148,localizaciÃ³n precisa,CAL/CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Foro Del Sur,Florida 910,4Âº B,1005.0,11.0,43158908,,,,-34.597364,-58.3754,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Foro Nueva Sociedad,Humberto Primo 531,,1103.0,11.0,37081330,,,,-34.6206741,-58.3733802,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Friedrich Naumann,Av. Rivadavia 1829,9Âº,1033.0,11.0,49531546,,,,-34.6090608,-58.3925607,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Hastinapura,Riobamba 1018,,1116.0,11.0,48119342,,,,-34.5970122,-58.3948957,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,FundaciÃ³n Hospital De Pediatria,Combate De Los Pozos 1881,2Âº,1245.0,11.0,49411333,,,,-34.6308387,-58.3933487,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Pan Klub,Laprida 1212,,1425.0,11.0,48243302,info@xulsolar.org.ar,www.xulsolar.org.ar,,-34.594828,-58.407816,localizaciÃ³n precisa,ISBN / CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Proa,Av. Pedro De Mendoza 1929,,1169.0,11.0,41041000,,,,-34.6397389,-58.3620248,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Rey De Reyes,Ciudad De La Paz 2330,,1428.0,11.0,47832441,,,,-34.560462,-58.459667,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion U.C.A.,Alicia Moreau De Justo 1400,,1107.0,11.0,4349200,,www.editorialeduca.com.ar,,-34.614494,-58.366085,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gabriel Badaraco,Entre Rios 1055,Local 9 Y 10,1080.0,11.0,43042703,,,,-34.6210192,-58.3919476,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Galerna,Lambar? 893,,1185.0,11.0,48671661,,,,-34.604191,-58.430415,localizaciÃ³n precisa,CAL/CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Alonso,Lavalle 1282,Piso Pb Depto. 6,,11.0,43848039,info@garciaalonso.com.ar,www.garciaalonso.com.ar,,-34.602731,-58.384933,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Cambeiro,Gallegos 3570,,1240.0,11.0,49241140,,,,-34.631913,-58.4154424,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Griselda,BoyacÃ¡ 173,"2Âº ""1""",1406.0,11.0,48663837,,,,-34.6248454,-58.4578499,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gerbera Ediciones,M?xico 2597,Piso 1,,11.0,20541793,info@gerberaediciones.com.ar,gerberaediciones.com.ar/index.html,,-34.6166597,-58.4025417,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Giscafre Marcela Beatriz,Charlone 201,,1427.0,11.0,45561640,,,,-34.584193,-58.4481474,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gladius,Las Heras 2297,Piso 6,,11.0,48037616,gladiusjavier@hotmail.com,,,-34.587487,-58.397065,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Golden Company,Av. Jorge Newbery 3466,7Âº Of 7,1427.0,11.0,45521692,,,,-34.5824566,-58.4484638,localizaciÃ³n precisa,CAL,2019
