Código_Jurisdicción,Descripción_Jurisdicción,Código_Subjurisdicción,Descripción_Subjurisdicción,Código_Entidad,Descripción_Entidad,Código_Programa,Descripción_Programa,Código_Subprograma,Descripción_Subprograma,Codígo_Inciso,Descripción_Inciso,Código_Principal,Descripción_Principal,Crédito_2021
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",2,Bienes de Consumo,2,Textiles y Vestuario,148260
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",63010
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",652344
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",2,Bienes de Consumo,9,Otros Bienes de Consumo,1137896
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",3,Servicios No Personales,1,Servicios Básicos,12215000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",3,Servicios No Personales,2,Alquileres y Derechos,17500000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",9760275
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",3,Servicios No Personales,4,Servicios Técnicos y Profesionales,39945918
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",3,Servicios No Personales,5,Servicios Comerciales y Financieros,3116335
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",3,Servicios No Personales,7,Pasajes y Viáticos,3783368
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",331604
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",3,Servicios No Personales,9,Otros Servicios,2444500
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",4,Bienes de Uso,3,Maquinaria y Equipo,2157113
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",4,Bienes de Uso,8,Activos Intangibles,767887
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,202,"Instituto Nacional contra la Discriminación, la Xenofobia y el Racismo",16,"Acciones contra la Discriminación, la Xenofobia y el Racismo",0,"Acciones contra la Discriminación, la Xenofobia y el Racismo",5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,594000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,1,Gastos en Personal,1,Personal Permanente,21909926
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,1,Gastos en Personal,5,Asistencia Social al Personal,525764
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,1,Gastos en Personal,8,Personal contratado,3045310
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",98000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",202000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,2,Bienes de Consumo,6,Productos de Minerales No Metálicos,20000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,2,Bienes de Consumo,9,Otros Bienes de Consumo,348000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,3,Servicios No Personales,1,Servicios Básicos,110000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,3,Servicios No Personales,2,Alquileres y Derechos,777200
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,5353400
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,3,Servicios No Personales,5,Servicios Comerciales y Financieros,859400
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,3,Servicios No Personales,7,Pasajes y Viáticos,7836000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,3,Servicios No Personales,9,Otros Servicios,2690000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,4,Bienes de Uso,3,Maquinaria y Equipo,1391000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,206,Centro Internacional para la Promoción de los Derechos Humanos,16,Promoción Internacional de los Derechos Humanos,0,Promoción Internacional de los Derechos Humanos,4,Bienes de Uso,8,Activos Intangibles,210000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,1,Gastos en Personal,1,Personal Permanente,67101024
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,1,Gastos en Personal,3,Servicios Extraordinarios,871324
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,1,Gastos en Personal,5,Asistencia Social al Personal,3502652
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",50000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,2,Bienes de Consumo,2,Textiles y Vestuario,102000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",1915000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",45000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,2,Bienes de Consumo,7,Productos Metálicos,10000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,2,Bienes de Consumo,9,Otros Bienes de Consumo,1378000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,3,Servicios No Personales,1,Servicios Básicos,25208000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,3,Servicios No Personales,2,Alquileres y Derechos,1100000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",24100000
40,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,208,Agencia Nacional de Materiales Controlados,16,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,0,Formulación y Ejecución de Políticas para Restringir el Circulante de Armas de Fuego en la Sociedad Civil,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,21000000
